lid,license_number,license_type,tier,name,licensee,address,zip,municipality,county,zone_id,miles_from_kop,expiration_date,place_id,website,lat,lng,primary_type
DE004a8c7d86,,,core,Fiesta Maya | Mexican Grill,,"200 Pencader Plaza, Newark, DE 19711","19711,",Glasgow,New Castle County,newark_de,,,ChIJuUAmRXCpx4kRGKtdV6dzPNM,https://www.fiestamayamexicangrill.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9562526365037300102,39.6592268,-75.7367597,mexican_restaurant
DE005bb26461,,,core,Friendly's,,"1500 Peoples Plaza, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJvXOsPW-ox4kR8mBJIBbbHcY,https://locations.friendlysrestaurants.com/ll/US/DE/Newark/1500-people's-plaza/,39.603550899999995,-75.7517725,american_restaurant
DE00aa435ab3,,,core,Big Chill Surf Cantina,,"19406 Coastal Hwy, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJo5U9Orq3uIkRwsFCbD6LJVM,https://www.bigchillsurfcantina.com/,38.7215445,-75.1214265,bar
DE01442fb197,,,core,Nordstrom Grill,,"100 Christiana Mall, Newark, DE 19702","19702,",Newark,New Castle County,newark_de,,,ChIJOUypOP0Bx4kRB9FjAesxG4Q,https://www.nordstrom.com/store-details/nordstrom-christiana-mall?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=36639&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food,39.680562699999996,-75.6529444,bar_and_grill
DE01470ee0d8,,,core,Bar XIII Delaware,,"1706 Philadelphia Pike, Wilmington, DE 19809","19809,",Trolley Square,New Castle County,wilmington,,,ChIJlQHXkOLjxokRLVlXDOFa0aA,http://www.barxiii.com/,39.7864091,-75.4758731,live_music_venue
DE015cff3502,,,core,Sweet Nel's,,"3901 Concord Pike, Wilmington, DE 19803","19803,",Centreville,New Castle County,hockessin_greenville,,,ChIJNYjSX6D8xokRKEPyNK1WUsU,http://sweetnels.com/,39.8061405,-75.5483627,ice_cream_shop
DE0175181d48,,,core,Honeys Farm Fresh Gourmet Kitchen Breakfast&Lunch,,"329 Savannah Rd #1438, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJy7YYXk63uIkRy0C3tDKiJ08,https://honeysfarmfresh.com/,38.7730037,-75.14022229999999,breakfast_restaurant
DE017d00facb,,,core,The Knight's Bar,,"500 N Market St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJ-RopmFf9xokRgsYaepaZkkk,http://www.thequeenwilmington.com/,39.741101799999996,-75.5502779,bar
DE01de14e9e2,,,core,Empire,,"2713 Pulaski Hwy, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJRR3Gzdmpx4kRANGnz0HPE6M,http://empirenewark.com/,39.6043677,-75.7585777,chinese_restaurant
DE020ff6b2b2,,,core,BAB’s Nashville Hot Chicken,,"174 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJx9QjrEqrx4kRfDuCmtxCCoQ,http://www.babshotchicken.com/,39.6837184,-75.7459185,chicken_restaurant
DE028fe3171e,,,core,Three Amigos Mexican Grill Bar,,"1016 N Lincoln St, Wilmington, DE 19805","19805,",Greenville,New Castle County,hockessin_greenville,,,ChIJsxZZRYL9xokR2EODTEZSqpQ,https://www.toasttab.com/local/order/three-amigos-mexican-grill-1014-north-lincoln-street/r-0f150b50-8c18-440c-a67d-e57af2096a13,39.754248499999996,-75.5677613,mexican_restaurant
DE02cfd33da0,,,core,Sabatina’s Sandwiches,,"94 Clinton St, Delaware City, DE 19706","19706,",Delaware City,New Castle County,new_castle_de,,,ChIJvUxpBKsFx4kRpSylsaMuPM0,https://sabatinas.com/,39.5781784,-75.5894888,sandwich_shop
DE02ef8935ee,,,core,Los Volcanes Mexican Restaurant,,"1639 Pulaski Hwy, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJl4sgqaQHx4kR8NOKOL8K7R4,,39.6202362,-75.6931261,mexican_restaurant
DE033d35fa12,,,core,Cigar Sessions,,"Peach tree station, 17 Wood St Unit 39, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJWz-gCj6hx4kRdIAZ9is29ws,http://www.cigarsessions.com/,39.451173,-75.7212086,store
DE03fd0ecb4b,,,core,Big Fish Grill on the Riverfront,,"720 Justison St, Wilmington, DE 19801","19801,",Riverfront,New Castle County,wilmington,,,ChIJAyaxXGP9xokR5WYEZOb7qIc,http://www.bigfishriverfront.com/,39.732679,-75.56101199999999,seafood_restaurant
DE04866932fb,,,core,Vincente's Restaurant,,"5914 Kirkwood Hwy, Wilmington, DE 19808","19808,",Little Italy,New Castle County,wilmington,,,ChIJAaLrIVAAx4kRvTe5ScmofNQ,http://www.vincentesrestaurant.com/,39.7117556,-75.67755,italian_restaurant
DE052c198109,,,core,Naz's Halal Food - Newport,,"204 W Market St, Wilmington, DE 19804","19804,",Newport,New Castle County,new_castle_de,,,ChIJJQGJ3i0Dx4kR2MP4mf2I3ak,https://nazshalal.com/,39.713223299999996,-75.6122689,halal_restaurant
DE057d4ef457,,,core,Bagels & Boba Cafe,,"214 Peoples Plaza, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJTxIYsSqpx4kRRHoujThpKE8,http://bagelbobacafe.com/,39.6016524,-75.7464002,cafe
DE05a84b3614,,,core,Stone Mill Pizza,,"7313 Lancaster Pike #5, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJdTK0ucb_xokRZkHfjlQEYoE,http://www.stonemillpizza.com/,39.7884113,-75.69321140000001,pizza_restaurant
DE05d844262e,,,core,Louie's Pizza,,"11 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJ27oC5W62uIkRaWHuwx8bgEQ,http://www.louiespizzarb.com/,38.7168959,-75.0765819,pizza_restaurant
DE07aab40d0f,,,core,Deer Park Tavern,,"108 W Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJRQE_gTCqx4kR4q9JLAUNh14,https://www.deerparktavern.com/,39.6832238,-75.7559908,american_restaurant
DE085b6e593c,,,core,Peach Grove Market,,"709 Mapleton Ave, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJ944uOQAJx4kRxe4eldiOTQo,https://www.peachgrovemarket.com/,39.531762,-75.6815786,american_restaurant
DE091d18abe8,,,core,Simmer Down,,"519 N Market St Lower Level, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJk6CUpV39xokRwrXNDO5NbSo,https://simmerdownbar.com/?utm_source=google&utm_medium=Local&utm_campaign=Google+My+Business,39.7418838,-75.5506375,cocktail_bar
DE097b9e3b8a,,,core,Famous Rivera Grill,,"7313 Lancaster Pike, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJb4Ok93T_xokRWMWOfMWvxyo,http://www.famousriveragrill.com/,39.7886498,-75.6934783,mexican_restaurant
DE098cf14df7,,,core,NY Gyro & Grill,,"3541 Philadelphia Pike, Claymont, DE 19703","19703,",Claymont,New Castle County,new_castle_de,,,ChIJCRvBzlHlxokRFehpuqEuFlI,https://nygyrogrill.com/,39.8031092,-75.4572284,halal_restaurant
DE09fd52a099,,,core,Taverna Rustic Italian Wilmington,,"3549 Silverside Rd, Wilmington, DE 19810","19810,",Little Italy,New Castle County,wilmington,,,ChIJk-HOmSv7xokRJ7wbwURLaHk,http://tavernapdg.com/,39.8094414,-75.54476129999999,italian_restaurant
DE0ab0e8da46,,,core,Union Street Pub,,"729 N Union St, Wilmington, DE 19805","19805,",Union Street,New Castle County,wilmington,,,ChIJ6cM9l7f9xokRf82ucm0d0zQ,http://unionstreetpub.com/,39.752251799999996,-75.5712664,restaurant
DE0b0016792f,,,core,Metro Diner,,"745 Middletown Warwick Rd, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJhQsU8T6gx4kR0uKnCSUse7o,https://metrodiner.com/locations/delaware/middletown/?utm_source=gmb-listing-map&utm_medium=organic&utm_campaign=google-my-business,39.443316599999996,-75.7411935,diner
DE0b0f0283f8,,,core,The Greenhouse Gastropub,,"102 E Main St Unit 100, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJYUa_it6rx4kRga2w0yasyc8,https://www.thegreenhousede.com/,39.6834801,-75.7492595,restaurant
DE0c33a02ecb,,,core,Northbeach,,"125 McKinley Ave, Dewey Beach, DE 19971","19971,",Dewey Beach,Sussex County,dewey_beach,,,ChIJr9G09Ry2uIkR8FE3jlfAkGI,http://www.northbeachdewey.com/,38.692969999999995,-75.0784307,bar
DE0c4d48db12,,,core,Cafe Scalessa,,"4414 Limestone Rd, Wilmington, DE 19808","19808,",Little Italy,New Castle County,wilmington,,,ChIJC3fbKQABx4kRu6Zrnb6yYa4,https://cafescalessa.toast.site/,39.738815699999996,-75.6886682,italian_restaurant
DE0cd7c06837,,,core,First Watch,,"325 Middletown Warwick Rd, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJL52BWW-hx4kRdrrRARx7mIE,https://www.firstwatch.com/locations/middletown-warwick-road/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=middletown-warwick-road,39.4556037,-75.7236368,breakfast_restaurant
DE0d2e7bf4ac,,,core,Thurston's Pub,,"32 Fox Hunt Dr, Bear, DE 19701","19701,",Newark,New Castle County,newark_de,,,ChIJc9AnZSCox4kR7eVfcFu1YxA,http://www.thurstonspubde.com/,39.607096999999996,-75.714759,bar
DE0d3356a36f,,,core,Wings To Go,,"1814 Coastal Hwy, Dewey Beach, DE 19971","19971,",Coastal Highway,Sussex County,dewey_beach,,,ChIJka69khy2uIkRGNxfVRhJKOg,http://www.wingstogo.com/,38.6941919,-75.0747347,chicken_wings_restaurant
DE0d904a49e5,,,core,Hooters,,"194 S Dupont Hwy, New Castle, DE 19720","19720,",Christiana,New Castle County,newark_de,,,ChIJc2P83vgDx4kRLNdxVW4hohQ,https://www.hooters.com/locations/32708-new-castle?utm_source=google&utm_medium=organic&utm_campaign=gmb-website-cta-new+castle-de-new+castle,39.6563238,-75.6137305,sports_bar
DE0d9a44844a,,,core,Grand East Buffet,,"2072 Naamans Rd, Wilmington, DE 19810","19810,",Claymont,New Castle County,new_castle_de,,,ChIJIehfu-vkxokRyDs3NyiNBsc,http://www.grandeastbuffetde.com/,39.8236694,-75.4990539,buffet_restaurant
DE0e29e0fe75,,,core,Redlion Inn Liquors and Tavern,,"1575 Red Lion Rd, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJdxDtjc8Hx4kRmX6_xipuCrY,,39.592793,-75.6783719,liquor_store
DE0e2c991f6c,,,core,Cheek's Bar,,"1050 S Market St, Wilmington, DE 19801","19801,",Market Street,New Castle County,wilmington,,,ChIJk4bQd04Dx4kRQTP8afQ4Vf0,,39.7206682,-75.5551314,bar
DE0f672f51b4,,,core,Starboard Sauced,,"2001 Coastal Hwy, Dewey Beach, DE 19971","19971,",Coastal Highway,Sussex County,dewey_beach,,,ChIJzdUk7Km3uIkRu5qLYk0Zak8,https://starboardsauced.com/,38.695287799999996,-75.0754647,restaurant
DE0fcc6ae5bb,,,core,Drip Cafe,,"60 N College Ave, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJj6IYQcCrx4kRt9eoAxnwPAI,http://www.dripcafede.com/,39.6852108,-75.7541945,cafe
DE0ff4170515,,,core,Krazy Kat's,,"528 Montchanin Rd, Montchanin, DE 19710","19710,",Hockessin,New Castle County,hockessin_greenville,,,ChIJk9PVU0L8xokRMgGLRv66nQU,https://krazykatsde.com/,39.789520499999995,-75.589105,restaurant
DE102aa6c988,,,core,Lounge at Eighth,,"801 N Union St, Wilmington, DE 19805","19805,",Union Street,New Castle County,wilmington,,,ChIJy50lnMj9xokR0lS_vGe1ZFs,https://www.loungeat8th.com/,39.7524434,-75.5711769,american_restaurant
DE11102cad81,,,core,Market Street Burgers,,"1313 N Market St, Wilmington, DE 19801","19801,",Market Street,New Castle County,wilmington,,,ChIJFTBnHkj9xokRWAZ2aZmVuwQ,https://www.thechancerymarket.com/market-street-burgers-and-dogs-near-me-wilmington/,39.748898,-75.5460602,american_restaurant
DE111d05f7ab,,,core,Tag Puan,,"482 Bear Christiana Rd, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJ1TNQR7oHx4kRW70K6c072xk,,39.6471994,-75.65724329999999,restaurant
DE1164636e3e,,,core,CP's Pub,,"5 Polly Drummond Shopping Center, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJ0SfqAgMBx4kRd9ExdyWSWkU,,39.7184084,-75.710529,bar
DE11a40fcd6d,,,core,Fairfax Tavern,,"5 Murphy Rd, Wilmington, DE 19803","19803,",Centreville,New Castle County,hockessin_greenville,,,ChIJDXcRFmv9xokRk-sKUL6yBsw,,39.786179499999996,-75.54457409999999,bar
DE1205860cb5,,,core,McGlynns Pub - Glasgow,,"108 Peoples Plaza, Newark, DE 19702","19702,",Newark,New Castle County,newark_de,,,ChIJ04H6yW-ox4kR3Zb9UBo9uPI,https://www.mcglynnspub.com/,39.601043,-75.746269,pub
DE122a63d619,,,core,Dew Point Brewing Company,,"2878 Creek Rd, Yorklyn, DE 19736","19736,",Trolley Square,New Castle County,wilmington,,,ChIJ61nZLiT_xokRgil3lo_R-xU,http://www.dewpointbrewing.com/,39.8088798,-75.67417139999999,brewery
DE123c7173f7,,,core,Famous Joe's Tavern,,"1812 Marsh Rd #403, Wilmington, DE 19810","19810,",Centreville,New Castle County,hockessin_greenville,,,ChIJZeTLyqHkxokRjfnKvoPQLo4,http://famous-joes-tavern.edan.io/,39.8049178,-75.5064895,bar
DE130fbfeec4,,,core,Tikka Masala Delaware Indian Cuisine and Bar,,"830 Peoples Plaza, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJZfAawz-px4kR3ihtNWHzA9s,https://tikkamasalade.com/?utm_source=google,39.6020008,-75.7478342,indian_restaurant
DE138e78bd27,,,core,Spirit Of The East,,"416 N Union St, Wilmington, DE 19805","19805,",Union Street,New Castle County,wilmington,,,ChIJ15_DVQD9xokRACPjMpYg8yk,https://spiritoftheeastusa.com/,39.749793,-75.5723594,restaurant
DE13c38290e1,,,core,Villa Sorrento,,"1551 Savannah Rd #3, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJj2XNZNq5uIkRWv-E84l2hP4,http://www.villasorrentode.com/,38.7520467,-75.1645249,italian_restaurant
DE13ce8c0808,,,core,"Hibachi Japanese Steak House & Sushi Bar , Bear DE",,"1160 Pulaski Hwy, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJ9YDtOuMGx4kRN4jG7n_KgHM,,39.629698,-75.663287,japanese_restaurant
DE1464337baa,,,core,Cosmos Restaurant,,"316 S Maryland Ave, Wilmington, DE 19804","19804,",Elsmere,New Castle County,new_castle_de,,,ChIJm0YHGHECx4kRA2J-HvaUbIo,http://www.cosmos-restaurant.com/,39.7256484,-75.58963949999999,diner
DE146a0b42fa,,,core,Le Cavalier,,"42 W 11th St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJiXshhz_9xokRkpI4ryw30SI,https://www.lecavalierde.com/,39.7464836,-75.54784579999999,restaurant
DE14f70734db,,,core,Nalu,,"41 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJi8XISu23uIkRgfirpysUQhU,http://www.nalusurfbar.com/,38.7168602,-75.0775756,restaurant
DE1543d2ec02,,,core,Asian House,,"1222 Beaver Brook Plz, New Castle, DE 19720","19720,",Bear,New Castle County,newark_de,,,ChIJrfNP6qYGx4kRnalZK4si19E,,39.641389,-75.6246924,asian_restaurant
DE155b2a9fb6,,,core,Istanbul Grill,,"1 Chesmar Plaza, Newark, DE 19713","19713,",Newark,New Castle County,newark_de,,,ChIJESBpJEOpx4kR2fyt4xlXvIg,https://istanbulgrillde.com/,39.6620284,-75.7266396,turkish_restaurant
DE159673e6c2,,,core,Drip Cafe,,"144 Lantana Dr, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJjU_NrIn_xokRqHzcy3uuzao,http://www.dripcafede.com/,39.773096599999995,-75.70937909999999,cafe
DE15d7f55f51,,,core,BAKED Coffee Bar,,"2000 Coastal Hwy, Dewey Beach, DE 19971","19971,",Coastal Highway,Sussex County,dewey_beach,,,ChIJKxGZEhu2uIkRwoPt5k9LIfE,http://bakedcoffeebar.com/,38.695493,-75.0749463,bakery
DE162f7f2be8,,,core,Limestone BBQ and Bourbon,,"2062 Limestone Rd, Wilmington, DE 19808","19808,",Pike Creek,New Castle County,hockessin_greenville,,,ChIJ0S-Gd0sBx4kROajc7kTlomo,https://www.limestonebbqandbourbon.com/,39.7220839,-75.65729739999999,barbecue_restaurant
DE171205d57d,,,core,Friendly's,,"80 Lantana Dr, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJsYrQGYj_xokR6dPJzOCLqeY,https://locations.friendlysrestaurants.com/ll/US/DE/Hockessin/80-lantana-drive/,39.772945,-75.71144699999999,american_restaurant
DE17158824f9,,,core,Big Fish Grill Rehoboth,,"20298 Coastal Hwy, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJb3dlhDe2uIkRxyT4eVcjf8I,http://bigfishgrill.com/,38.710677,-75.0988492,seafood_restaurant
DE184058b326,,,core,P.J. Whelihan’s Pub + Restaurant – Pike Creek,,"4732 Limestone Rd Suite 0012, Wilmington, DE 19808","19808,",Pike Creek,New Castle County,hockessin_greenville,,,ChIJow8EtXcBx4kRJW_EduZ2IQw,https://pjspub.com/,39.7401428,-75.6910331,restaurant
DE189f4cfc8b,,,core,Fifer's Farm Kitchen - Dewey Beach,,"200 Cullen St, Dewey Beach, DE 19971","19971,",Dewey Beach,Sussex County,dewey_beach,,,ChIJ_UuDVBe2uIkReGRPXag2Tp4,https://www.clover.com/online-ordering/deweybeach,38.700081999999995,-75.07872449999999,sandwich_shop
DE18f838f641,,,core,Two Stones Pub Wilmington,,"2502 Foulk Rd, Wilmington, DE 19810","19810,",Trolley Square,New Castle County,wilmington,,,ChIJHc6W-uvkxokRyjRu0SbHkVg,http://www.twostonespub.com/,39.825306999999995,-75.4990121,restaurant
DE196c5ffd19,,,core,Freddy's Frozen Custard & Steakburgers,,"645 S Ridge Ave, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJhfV5-zahx4kRBGYYVFXYyHI,https://www.freddys.com/location/middletown-de?utm_source=google&utm_medium=organic,39.4469689,-75.7328361,hamburger_restaurant
DE196d77fd0e,,,core,Shorebreak Lodge,,"10 Wilmington Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJX1I9mG62uIkR4vndDAexyCo,https://www.shorebreaklodge.com/,38.7154086,-75.0770388,american_restaurant
DE198a4fb0f5,,,core,Cabañas Restaurant,,"18388 Coastal Hwy #7, Lewes, DE 19958","19958,",Savannah Road,Sussex County,lewes,,,ChIJjSykoXi3uIkR0OA52p-mK3c,http://ordercabanasrestaurant.com/,38.7397408,-75.1473711,restaurant
DE1997551cce,,,core,Buffalo Wild Wings,,"100 S Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJCfROOy2qx4kRkc2UGCDrT-Y,https://www.buffalowildwings.com/locations/us/de/newark/100-south-main-street/sports-bar-649/?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAxNjYxMTI3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,39.6804249,-75.759428,chicken_wings_restaurant
DE19df1ced4e,,,core,Shaka Ramen,,"400 S Ridge Ave, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJxaeN6wKhx4kRCNFqx6Yt40E,http://www.shakaramen.us/,39.448852699999996,-75.7325769,ramen_restaurant
DE1a209c88c1,,,core,RB Kabob & Grill,,"2 N 1st St, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJf0qkM2m2uIkRNDR-Hr-gBqM,https://www.rbkabobgrill.com/,38.7168223,-75.0789033,mediterranean_restaurant
DE1a62273d75,,,core,Bear Diner,,"603 Pulaski Hwy, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJ-YdUYbAGx4kR3VBtUbKYKWU,http://www.beardinerde.com/,39.6475355,-75.63496669999999,diner
DE1a63b2b4e7,,,core,Gaudiello's Italian Hoagies,,"29A Trolley Square, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJ36BIDhD9xokRaQTcGcD5THw,https://sandwichmob.com/?utm_source=google,39.7579297,-75.5613355,sandwich_shop
DE1b7a7abd95,,,core,Starboard Raw,,"2000 Coastal Hwy, Dewey Beach, DE 19971","19971,",Dewey Beach,Sussex County,dewey_beach,,,ChIJ0abLEhu2uIkRoJhWMSq1iag,http://starboardraw.com/,38.6953767,-75.0749172,seafood_restaurant
DE1c1eac2272,,,core,Jing Fong Restaurant,,"2089 Philadelphia Pike, Claymont, DE 19703","19703,",Claymont,New Castle County,new_castle_de,,,ChIJ9QoW74TjxokR1_LY8WLyfNQ,https://www.jingfongclaymontde.com/,39.789102,-75.473956,chinese_restaurant
DE1c26fef60b,,,core,EMMACULATE SPORTS BAR,,"3800 N Dupont Hwy, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJQ3TiOAADx4kRBTDQRAl6RAs,http://www.emmaculatesportsbar.com/,39.70867750000001,-75.56437939999999,hookah_bar
DE1c499fcbf0,,,core,The Cheesecake Factory,,"350 Christiana Mall, Newark, DE 19702","19702,",Christiana,New Castle County,newark_de,,,ChIJ____jz0Bx4kRppAKWlDau6I,https://locations.thecheesecakefactory.com/de/newark-151.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,39.6787384,-75.6510922,american_restaurant
DE1c7d76faa0,,,core,The Green Mansion Bar,,"94 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJSc74kOerx4kRO5r_BAX64As,https://www.hyatt.com/info/hyatt-place-newark-main-street-menu,39.683433799999996,-75.7495479,bar
DE1ca028a4f0,,,core,The Dewey Post,,"1205 Coastal Hwy, Dewey Beach, DE 19971","19971,",Dewey Beach,Sussex County,dewey_beach,,,ChIJP1wO20PJuIkRrJHt75V0--Q,https://thedeweypost.com/the-dewey-post/,38.6885224,-75.0745522,cafe
DE1cca2401c3,,,core,J D Shuckers,,"20750 John J. Williams Hwy #11, Lewes, DE 19958","19958,",Nassau,Sussex County,lewes,,,ChIJh2nUyQa4uIkR0MmBT5OqVwA,http://www.jdshuckersdelaware.com/,38.700199999999995,-75.169871,seafood_restaurant
DE1d19b1ee4d,,,core,m2o Burgers & Salads,,"42 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJM2h_u7erx4kRjYM1sE13qWs,http://www.m2oburgers.com/,39.6832444,-75.7518221,hamburger_restaurant
DE1d4ef4d971,,,core,6 Paupers Tavern & Restaurant,,"7465 Lancaster Pike Ste L 2nd Floor, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJgXcdw3b_xokRCiGda5c8PHU,https://www.sixpaupers.com/,39.7896919,-75.6980286,american_restaurant
DE1d6a06aabf,,,core,Rockwell's On Main,,"147 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJu77d_Zerx4kRQgu171Z5yLo,https://www.rockwellsonmain.com/,39.6832925,-75.746771,american_restaurant
DE1d84c4f479,,,core,Hayworth & Finch Café,,"11A Trolley Square, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJhXiBABX9xokRi6mspm2r_dM,https://www.hayworthandfinch.com/,39.7577315,-75.56164609999999,restaurant
DE1de136e0d7,,,core,Christiana Pub,,"10 W Main St, Christiana, DE 19702","19702,",Main Street,New Castle County,newark_de,,,ChIJKW42sy4Bx4kRTDc-aTfOLr4,http://www.christianapub.com/,39.6655725,-75.6616063,bar
DE1ea8a9c186,,,core,Twisted Irons Craft Brewing Co,,"303 Ruthar Dr Suites E & F, Newark, DE 19711","19711,",Union Street,New Castle County,wilmington,,,ChIJNa4bVC8Bx4kReYwdjPtOG1s,http://www.twistedironsbrewery.com/,39.691280299999995,-75.69857019999999,brewery
DE1f4b3881c8,,,core,Docklands Riverfront,,"110 West St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJteew_GX9xokRieiPB9CvH7c,https://docklandsriverfront.com/,39.7370491,-75.55723569999999,american_restaurant
DE1f67168e3a,,,core,Bethany Blues,,"18385 Coastal Hwy, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJl89Qi3i3uIkRJJ2YCm7kdsE,https://bethanyblues.com/lewes/?y_source=1_OTMxMzczMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,38.740708000000005,-75.146124,barbecue_restaurant
DE1fc312fb72,,,core,Shake Shack Christiana,,"2120 Fashion Center Blvd, Christiana, DE 19702","19702,",Christiana,New Castle County,newark_de,,,ChIJB57sYDkBx4kRRbLuD2-Dl70,https://www.shakeshack.com/location/christiana-de/?utm_source=google&utm_medium=listing,39.67243740000001,-75.6495194,hamburger_restaurant
DE1ff9f7bfed,,,core,Banks' Seafood Kitchen and Raw Bar,,"101 S Market St, Wilmington, DE 19801","19801,",Riverfront,New Castle County,wilmington,,,ChIJlaqrQ2b9xokReEE_PuQVJjY,http://www.banksseafoodkitchen.com/,39.737067499999995,-75.5548562,seafood_restaurant
DE201cce429b,,,core,Egg,,"510 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJ35IDtMe3uIkRLdxwSY0BP-U,http://eggrehoboth.com/,38.714459999999995,-75.0919121,brunch_restaurant
DE2051ed40d9,,,core,Mar Y Tierra Restaurante,,"711 Ace Memorial Dr, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJRehtMTP_xokRKvTvjH9k4Sg,https://marytierrarestaurante.org/,39.793785,-75.7090444,restaurant
DE2165044f8e,,,core,Café 67,,"209 Newark Shopping Center, 230 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJ778g6juqx4kRgTFtWi-_RPw,https://www.newark.coop/cafe-67,39.685123499999996,-75.7433385,cafe
DE21c9f24386,,,core,Luigi Vitrone's Pastabilities,,"415 N Lincoln St, Wilmington, DE 19805","19805,",Trolley Square,New Castle County,wilmington,,,ChIJFb3nK3X9xokRcljoGZKv2oQ,https://ljvpastabilities.com/,39.749499,-75.5715599,italian_restaurant
DE2223037f1a,,,core,Trolley Tap House,,"1616 Delaware Ave, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJ2eMjGRD9xokR9I2a3kBXMtA,http://www.trolleytaphouse.com/,39.757577399999995,-75.56228020000002,bar
DE2246a7dd00,,,core,The Reader's Café,,"3022 New Castle Ave, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJD4cqX7sDx4kRItmq9iuQPVo,http://newcastlede.gov/readerscafe,39.701909799999996,-75.5509374,restaurant
